id,full_name,description,position_type,referral_id,employer_id,photo_url,photo_origin,notes,work_title,links,photo_url_2,photo_origin_2,notes_2,work_title_2,links_2,commission_id
28921,Приходько Михаил Григорьевич,Железнодорожной районной организацией г.Гомеля республиканского общественного объединения «Белая Русь»,1,4,NULL,,,,,,,,,,,2502
28922,Климович Светлана Сергеевна,трудовым коллективом структурного подразделения «Участок обработки древесины и ремонта» открытого акционерного общества «Ратон»,2,NULL,13566,,,,,,,,«Участок обработки древесины и ремонта» открытого акционерного общества «Ратон»,,,2502
28923,Волкова Галина Леонидовна,Железнодорожной районной организацией Коммунистической партии Беларуси г.Гомеля,3,7,NULL,,,,,,,,,,,2502
28924,Гришаева Ирина Александровна,Железнодорожной районной организацией г.Гомеля общественного объединения «Белорусское Общество Красного Креста»,0,5,NULL,,,,,,,,,,,2502
28925,Гузненок Елена Алексеевна,трудовыми коллективами структурных подразделений «Центральная заводская лаборатория и метрология» и «Отдел технического контроля» открытого акционерного общества «Ратон»,0,NULL,13812,,,,,,,,«Центральная заводская лаборатория и метрология» и «Отдел технического контроля» открытого акционерного общества «Ратон»,,,2502
28926,Дробышева Валентина Евгеньевна,Железнодорожной районной организацией общественного объединения «Белорусский союз женщин» г.Гомеля,0,8,NULL,,,,,,,,,,,2502
28927,Миненков Сергей Васильевич,Гомельской областной организацией Социал-демократической партии Народного Согласия,0,2,NULL,,,,,,,,,,,2502
28928,Поздняков Юрий Владимирович,"трудовым коллективом структурного подразделения «Участок штамповки цеха сварки, литья и обработки материалов» открытого акционерного общества «Ратон»",0,NULL,13596,,,,,,,,"«Участок штамповки цеха сварки, литья и обработки материалов» открытого акционерного общества «Ратон»",,,2502
28929,Силкина Ольга Викторовна,Железнодорожной районной организацией Общественного объединения «Белорусский фонд мира»,0,15,NULL,,,,,,,,,,,2502
28930,Фабушева Ольга Николаевна,Железнодорожной районной организацией г.Гомеля республиканского общественного объединения «Белая Русь»,0,4,NULL,,,,,,,,,,,2502
28931,Фомичева Татьяна Николаевна,Железнодорожной районной г.Гомеля организацией Белорусского профессионального союза работников образования и науки,0,26,NULL,,,,,,,,,,,2502
28932,Хомякова Светлана Петровна,Гомельской областной организацией Белорусского профессионального союза работников отраслей промышленности «БЕЛПРОФМАШ»,0,28,13812,,,,,,,,,,,2502
28933,Белова Диана Эдуардовна,Железнодорожной районной организацией г.Гомеля общественного объединения «Белорусское Общество Красного Креста»,1,5,NULL,,,,,,,,,,,2503
28934,Зажецкая Светлана Владимировна,Железнодорожной районной организацией г.Гомеля республиканского общественного объединения «Белая Русь»,2,4,NULL,,,,,,,,,,,2503
28935,Афанасенко Валентина Ильинична,трудовыми коллективами структурных подразделений «Бюро электросхемотехники специального конструкторского бюро» и «Канцелярия» открытого акционерного общества «Ратон»,3,NULL,10656,,,,,,,,«Бюро электросхемотехники специального конструкторского бюро» и «Канцелярия» открытого акционерного общества «Ратон»,,,2503
28936,Брель Юлия Николаевна,трудовыми коллективами структурных подразделений «Финансовое бюро» и «Отдел маркетинга и сбыта» открытого акционерного общества «Ратон»,0,NULL,13671,,,,,,,,«Финансовое бюро» и «Отдел маркетинга и сбыта» открытого акционерного общества «Ратон»,,,2503
28937,Власенко Александр Михайлович,Гомельской областной организацией Белорусского профессионального союза работников отраслей промышленности «БЕЛПРОФМАШ»,0,28,NULL,,,,,,,,,,,2503
28938,Гончарова Оксана Аркадьевна,Железнодорожной районной организацией Коммунистической партии Беларуси г.Гомеля,0,7,NULL,,,,,,,,,,,2503
28939,Лысенкова Любовь Яковлевна,Гомельской областной организацией Социал-демократической партии Народного Согласия,0,2,NULL,,,,,,,,,,,2503
28940,Павленко Надежда Михайловна,Железнодорожной районной организацией общественного объединения «Белорусский союз женщин» г.Гомеля,0,8,NULL,,,,,,,,,,,2503
28941,Рагалевич Игорь Кузьмич,организацией Железнодорожного района г.Гомеля Белорусского общественного объединения ветеранов,0,1,NULL,,,,,,,,,,,2503
28942,Пономарев Сергей Юрьевич,Железнодорожной районной организацией г.Гомеля общественного объединения «Белорусский республиканский союз молодёжи»,0,11,NULL,,,,,,,,,,,2503
28943,Шремова Татьяна Александровна,трудовыми коллективами структурных подразделений «Планово-экономический отдел» и «Энерно-механическая служба» открытого акционерного общества «Ратон»,0,NULL,12849,,,,,,,,«Планово-экономический отдел» и «Энерно-механическая служба» открытого акционерного общества «Ратон»,,,2503
28944,Черствая Нина Леонтьевна,Железнодорожной районной г.Гомеля организацией Белорусского профессионального союза работников образования и науки,0,26,4850,,,,,,,,,,,2503
28945,Рябинина Анна Юрьевна,Гомельской областной организацией Либерально-демократической партии,1,3691,NULL,,,,,,,,,,,2504
28946,Ноздря Анна Константиновна,трудовыми коллективами структурных подразделений «Аппарат управления» и «Бухгалтерия» производства № 4 открытого акционерного общества «Гомельхлебпром»,2,NULL,10157,,,,,,,,«Аппарат управления» и «Бухгалтерия» производства № 4 открытого акционерного общества «Гомельхлебпром»,,,2504
28947,Шевченко Галина Михайловна,Железнодорожной районной организацией Коммунистической партии Беларуси г.Гомеля,3,7,NULL,,,,,,,,,,,2504
28948,Булденко Татьяна Анатольевна,трудовым коллективом структурного подразделения «Участок сбыта готовой продукции» цеха № 1 производства № 4 открытого акционерного общества «Гомельхлебпром»,0,NULL,13591,,,,,,,,«Участок сбыта готовой продукции» цеха № 1 производства № 4 открытого акционерного общества «Гомельхлебпром»,,,2504
28949,Бундакова Валентина Александровна,трудовым коллективом структурного подразделения «Кондитерский участок» цеха № 1 производства № 4 открытого акционерного общества «Гомельхлебпром»,0,NULL,11753,,,,,,,,«Кондитерский участок» цеха № 1 производства № 4 открытого акционерного общества «Гомельхлебпром»,,,2504
28950,Власенко Валентина Валентиновна,Железнодорожной районной организацией г.Гомеля общественного объединения «Белорусское Общество Красного Креста»,0,5,NULL,,,,,,,,,,,2504
28951,Климович Станислав Игоревич,трудовыми коллективами структурных подразделений «Участок энергооборудования» и «Ремонтно-механический участок» цеха №1 производства № 4 открытого акционерного общества «Гомельхлебпром»,0,NULL,13599,,,,,,,,«Участок энергооборудования» и «Ремонтно-механический участок» цеха №1 производства № 4 открытого акционерного общества «Гомельхлебпром»,,,2504
28952,Кровец Наталья Владимировна,Железнодорожной районной организацией г.Гомеля республиканского общественного объединения «Белая Русь»,0,4,NULL,,,,,,,,,,,2504
28953,Леготин Артем Вячеславович,Железнодорожной районной организацией Общественного объединения «Белорусский фонд мира»,0,15,NULL,,,,,,,,,,,2504
28954,Меркулова Евгения Владимировна,гражданами путем подачи заявления,0,4000,NULL,,,,,,,,,,,2504
28955,Носко Екатерина Савельевна,Железнодорожной районной г.Гомеля организацией Белорусского профессионального союза работников образования и науки,0,26,13599,,,,,,,,,,,2504
28956,Межевич Владимир Владимирович,Железнодорожной районной организацией г.Гомеля республиканского общественного объединения «Белая Русь»,1,4,NULL,,,,,,,,,,,2505
28957,Пограновская Елена Ивановна,Железнодорожной районной организацией Общественного объединения «Белорусский фонд мира»,2,15,NULL,,,,,,,,,,,2505
28958,Сазанчук Наталью Викторовна,Гомельской областной организацией Либерально-демократической партии,3,3691,NULL,,,,,,,,,,,2505
28959,Белоусова Евгения Михайловна,"трудовыми коллективами структурных подразделений «Бухгалтерия», «Сектор организационно-правовой работы и кадров» и «Столовая» республиканского унитарного предприятия «Гомельский центр стандартизации, метрологии и сертификации»",0,NULL,10630,,,,,,,,"«Бухгалтерия», «Сектор организационно-правовой работы и кадров» и «Столовая» республиканского унитарного предприятия «Гомельский центр стандартизации, метрологии и сертификации»",,,2505
28960,Борцова Екатерина Александровна,Железнодорожной районной организацией г.Гомеля общественного объединения «Белорусский республиканский союз молодежи»,0,11,NULL,,,,,,,,,,,2505
28961,Быстрик Марина Николаевна,Железнодорожной районной организацией общественного объединения «Белорусский союз женщин» г.Гомеля,0,8,NULL,,,,,,,,,,,2505
28962,Дейкун Наталья Николаевна,Гомельской областной организацией Социал-демократической партии Народного Согласия,0,2,12604,,,,,,,,,,,2505
28963,Ковалева Елена Ивановна,"трудовым коллективом структурного подразделения «Отдел по испытаниям пищевой и сельскохозяйственной продукции» республиканского унитарного предприятия «Гомельский центр стандартизации, метрологии и сертификации»",0,NULL,12519,,,,,,,,"«Отдел по испытаниям пищевой и сельскохозяйственной продукции» республиканского унитарного предприятия «Гомельский центр стандартизации, метрологии и сертификации»",,,2505
28964,Пошко Ирина Ивановна,"трудовыми коллективами структурных подразделений «Бухгалтерия», «Коммерческий отдел» и «Планово-экономический отдел» открытого акционерного общества «Полеспечать»",0,NULL,10628,,,,,,,,"«Бухгалтерия», «Коммерческий отдел» и «Планово-экономический отдел» открытого акционерного общества «Полеспечать»",,,2505
28965,Синенок Ирина Григорьевна,трудовым коллективом структурного подразделения «Переплетно-брошюровочный участка» открытого акционерного общества «Полеспечать»,0,NULL,12604,,,,,,,,«Переплетно-брошюровочный участка» открытого акционерного общества «Полеспечать»,,,2505
28966,Усик Елена Анатольевна,"трудовым коллективом структурного подразделения «Отдел по сертификации продукции и услуг» республиканского унитарного предприятия «Гомельский центр стандартизации, метрологии и сертификации»",0,NULL,12528,,,,,,,,"«Отдел по сертификации продукции и услуг» республиканского унитарного предприятия «Гомельский центр стандартизации, метрологии и сертификации»",,,2505
28967,Фролова Галина Николаевна,трудовым коллективом структурного подразделения «Аппарат управления» открытого акционерного общества «Полеспечать»,0,NULL,10159,,,,,,,,«Аппарат управления» открытого акционерного общества «Полеспечать»,,,2505
28968,Овчаров Александр Михайлович,Железнодорожной районной организацией г.Гомеля республиканского общественного объединения «Белая Русь»,1,4,NULL,,,,,,,,,,,2506
28969,Тришин Александр Петрович,районной организацией Республиканской партии труда и справедливости Железнодорожного района г.Гомеля,2,3,NULL,,,,,,,,,,,2506
28970,Елисеева Алиса Борисовна,трудовыми коллективами структурных подразделений «Отдел бухгалтерского учета» и «Планово-экономический отдел» открытого акционерного общества «Коралл»,3,NULL,12455,,,,,,,,«Отдел бухгалтерского учета» и «Планово-экономический отдел» открытого акционерного общества «Коралл»,,,2506
28971,Адамович Анна Кузьминична,Гомельской областной организацией Белорусского профессионального союза работников отраслей промышленности «БЕЛПРОФМАШ»,0,28,NULL,,,,,,,,,,,2506
28972,Беззубов Николай Адамович,трудовым коллективом структурного подразделения «Энергомеханический участок» цеха интегральных микросхем «Модуль» открытого акционерного общества «Коралл»,0,NULL,13922,,,,,,,,«Энергомеханический участок» цеха интегральных микросхем «Модуль» открытого акционерного общества «Коралл»,,,2506
28973,Блошкина Марина Викторовна,Железнодорожной районной организацией Общественного объединения «Белорусский фонд мира»,0,15,NULL,,,,,,,,,,,2506
28974,Кожевникова Анжелика Николаевна,трудовыми коллективами структурных подразделений «Хозяйственная группа» и «Отдел технического контроля» цеха интегральных микросхем «Модуль» открытого акционерного общества «Коралл»,0,NULL,13692,,,,,,,,«Хозяйственная группа» и «Отдел технического контроля» цеха интегральных микросхем «Модуль» открытого акционерного общества «Коралл»,,,2506
28975,Левшунова Тамара Семеновна,организацией Железнодорожного района г.Гомеля Белорусского общественного объединения ветеранов,0,1,NULL,,,,,,,,,,,2506
28976,Осененко Ирина Анатольевна,Железнодорожной районной г.Гомеля организацией Белорусского профессионального союза работников образования и науки,0,26,4249,https://members2020by.s3.eu-north-1.amazonaws.com/03-019-0005%20%D0%9E%D1%81%D0%B5%D0%BD%D0%B5%D0%BD%D0%BA%D0%BE%20%D0%98%D1%80%D0%B8%D0%BD%D0%B0%20%D0%90%D0%BD%D0%B0%D1%82%D0%BE%D0%BB%D1%8C%D0%B5%D0%B2%D0%BD%D0%B0.jpeg,https://29gomel.schools.by/teacher/251134,"ГУО ""Средняя школа № 29 г.Гомеля""",,,,,,,,2506
28977,Петренко Нина Алексеевна,Гомельской областной организацией Социал-демократической партии Народного Согласия,0,2,NULL,,,,,,,,,,,2506
28978,Станишевская Татьяна Юрьевна,Железнодорожной районной организацией общественного объединения «Белорусский союз женщин» г.Гомеля,0,8,NULL,,,,,,,,,,,2506
28979,Тимошкова Ирина Анатольевна,Железнодорожной районной организацией г.Гомеля общественного объединения «Белорусское Общество Красного Креста»,0,5,13922,,,,,,,,,,,2506
28980,Холупов Валерий Викторович,трудовым коллективом структурного подразделения «Участок по производству инструмента и оснастки» цеха интегральных микросхем «Модуль» открытого акционерного общества «Коралл»,0,NULL,13577,,,,,,,,«Участок по производству инструмента и оснастки» цеха интегральных микросхем «Модуль» открытого акционерного общества «Коралл»,,,2506
28981,Терешкина Валентина Михайловна,Железнодорожной районной организацией г.Гомеля республиканского общественного объединения «Белая Русь»,1,4,NULL,,,,,,,,,,,2507
28982,Щербина Сергей Николаевич,трудовым коллективом структурного подразделения «Участок изготовления кварцевого стекла» цеха по производству кварцевого стекла № 4 открытого акционерного общества «Коралл»,2,NULL,13562,,,,,,,,«Участок изготовления кварцевого стекла» цеха по производству кварцевого стекла № 4 открытого акционерного общества «Коралл»,,,2507
28983,Лемешевская Надежда Михайловна,Железнодорожной районной организацией г.Гомеля общественного объединения «Белорусское Общество Красного Креста»,3,5,NULL,,,,,,,,,,,2507
28984,Адамович Максим Эдуардович,районной организацией Республиканской партии труда и справедливости Железнодорожного района г.Гомеля,0,3,NULL,,,,,,,,,,,2507
28985,Альховик Дмитрий Николаевич,Железнодорожной районной организацией г.Гомеля общественного объединения «Белорусский республиканский союз молодёжи»,0,11,NULL,,,,,,,,,,,2507
28986,Дегтярева Валентина Александровна,организацией Железнодорожного района г.Гомеля Белорусского общественного объединения ветеранов,0,1,NULL,,,,,,,,,,,2507
28987,Карпенко Ольга Леонидовна,трудовыми коллективами структурных подразделений «Производственно-сбытовой отдел» и «Отдел кадров» открытого акционерного общества «Коралл»,0,NULL,12766,,,,,,,,«Производственно-сбытовой отдел» и «Отдел кадров» открытого акционерного общества «Коралл»,,,2507
28988,Коваленко Галина Николаевна,Железнодорожной районной организацией Общественного объединения «Белорусский фонд мира»,0,15,NULL,,,,,,,,,,,2507
28989,Наумчук Дмитрий Валерьевич,трудовыми коллективами структурных подразделений «Газовый участок» и «Лаборатория стекла» цеха по производству кварцевого стекла № 4 открытого акционерного общества «Коралл»,0,NULL,10828,,,,,,,,«Газовый участок» и «Лаборатория стекла» цеха по производству кварцевого стекла № 4 открытого акционерного общества «Коралл»,,,2507
28990,Нестерович Марина Николаевна,трудовым коллективом структурного подразделения «Управление» открытого акционерного общества «Коралл»,0,NULL,13513,,,,,,,,«Управление» открытого акционерного общества «Коралл»,,,2507
28991,Пархоменко Жанна Васильевна,Железнодорожной районной г.Гомеля организацией Белорусского профессионального союза работников образования и науки,0,26,4249,,,,,,,,,,,2507
28992,Шельмонский Юрий Сергеевич,Гомельской областной организацией Белорусского профессионального союза работников отраслей промышленности «БЕЛПРОФМАШ»,0,28,NULL,,,,,,,,,,,2507
28993,Юрченко Ольга Викторовна,Гомельской областной организацией Социал-демократической партии Народного Согласия,0,2,13562,,,,,,,,,,,2507
28994,Сусолкин Евгений Дмитриевич,Железнодорожной районной организацией г.Гомеля республиканского общественного объединения «Белая Русь»,1,4,NULL,,,,,,,,,,,2508
28995,Титоренко Юрий Геннадьевич,трудовыми коллективами структурных подразделений «Бригада видеонаблюдения и охранно-пожарной сигнализации» и «Бригада пожарной автоматики» Гомельской дистанции сигнализации и связи транспортного республиканского унитарного предприятия «Гомельское отделение Белорусской железной дороги»,2,NULL,10592,,,,,,,,«Бригада видеонаблюдения и охранно-пожарной сигнализации» и «Бригада пожарной автоматики» Гомельской дистанции сигнализации и связи транспортного республиканского унитарного предприятия «Гомельское отделение Белорусской железной дороги»,,,2508
28996,Евменов Александр Васильевич,трудовым коллективом структурного подразделения «Аппарат управления» Гомельской дистанции сигнализации и связи транспортного республиканского унитарного предприятия «Гомельское отделение Белорусской железной дороги»,3,NULL,10156,,,,,,,,«Аппарат управления» Гомельской дистанции сигнализации и связи транспортного республиканского унитарного предприятия «Гомельское отделение Белорусской железной дороги»,,,2508
28997,Адарочкин Александр Олегович,районной организацией Республиканской партии труда и справедливости Железнодорожного района г.Гомеля,0,3,NULL,,,,,,,,,,,2508
28998,Данченко Ирина Сергеевна,Железнодорожной районной организацией общественного объединения «Белорусский союз женщин» г.Гомеля,0,8,NULL,,,,,,,,,,,2508
28999,Довгялло Георгий Петрович,трудовым коллективом структурного подразделения «Линейно-аппаратный зал» Гомельской дистанции сигнализации и связи транспортного республиканского унитарного предприятия «Гомельское отделение Белорусской железной дороги»,0,NULL,11888,,,,,,,,«Линейно-аппаратный зал» Гомельской дистанции сигнализации и связи транспортного республиканского унитарного предприятия «Гомельское отделение Белорусской железной дороги»,,,2508
29000,Павлюченко Тамара Петровна,Гомельской областной организацией Социал-демократической партии Народного Согласия,0,2,NULL,,,,,,,,,,,2508
29001,Павченко Дмитрий Алексеевич,Железнодорожной районной организацией г.Гомеля общественного объединения «Белорусский республиканский союз молодёжи»,0,11,NULL,,,,,,,,,,,2508
29002,Почанкина Наталья Владимировна,Железнодорожной районной организацией г.Гомеля общественного объединения «Белорусское Общество Красного Креста»,0,5,NULL,,,,,,,,,,,2508
29003,Старовойтова Екатерина Леонидовна,Железнодорожной районной организацией Общественного объединения «Белорусский фонд мира»,0,15,NULL,,,,,,,,,,,2508
29004,Титова Тамара Олеговна,организацией Железнодорожного района г.Гомеля Белорусского общественного объединения ветеранов,0,1,11888,,,,,,,,,,,2508
29005,Мостовая Марина Григорьевна,районной организацией Республиканской партии труда и справедливости Железнодорожного района г.Гомеля,1,3,NULL,,,,,,,,,,,2509
29006,Терещенко Надежда Николаевна,Железнодорожной районной организацией Коммунистической партии Беларуси г.Гомеля,2,7,NULL,,,,,,,,,,,2509
29007,Каспирова Людмила Николаевна,трудовым коллективом структурного подразделения «Бригада №1 участка по ремонту внутреннего оборудования пассажирских вагонов» Гомельского вагонного участка транспортного республиканского унитарного предприятия «Гомельское отделение Белорусской железной дороги»,3,NULL,10594,,,,,,,,«Бригада №1 участка по ремонту внутреннего оборудования пассажирских вагонов» Гомельского вагонного участка транспортного республиканского унитарного предприятия «Гомельское отделение Белорусской железной дороги»,,,2509
29008,Байда Роман Александрович,Железнодорожной районной организацией Общественного объединения «Белорусский фонд мира»,0,15,NULL,,,,,,,,,,,2509
29009,Бурмистрова Тамара Михайловна,организацией Железнодорожного района г.Гомеля Белорусского общественного объединения ветеранов,0,1,NULL,,,,,,,,,,,2509
29010,Железняков Андрей Викторович,Гомельской областной организацией Социал-демократической партии Народного Согласия,0,2,NULL,,,,,,,,,,,2509
29011,Медведская Юлия Владимировна,Железнодорожной районной организацией общественного объединения «Белорусский союз женщин» г.Гомеля,0,8,NULL,,,,,,,,,,,2509
29012,Миронов Вадим Владимирович,трудовым коллективом структурного подразделения «Бригада №2 участка по ремонту внутреннего оборудования пассажирских вагонов» Гомельского вагонного участка транспортного республиканского унитарного предприятия «Гомельское отделение Белорусской железной дороги»,0,NULL,10595,,,,,,,,«Бригада №2 участка по ремонту внутреннего оборудования пассажирских вагонов» Гомельского вагонного участка транспортного республиканского унитарного предприятия «Гомельское отделение Белорусской железной дороги»,,,2509
29013,Пинчук Алеся Олеговна,Железнодорожной районной организацией г.Гомеля общественного объединения «Белорусское Общество Красного Креста»,0,5,NULL,,,,,,,,,,,2509
29014,Ракусевич Николай Сергеевич,трудовым коллективом структурного подразделения «Участок по экипировке пассажирских вагонов и формированию пассажирских поездов» Гомельского вагонного участка транспортного республиканского унитарного предприятия «Гомельское отделение Белорусской железной дороги»,0,NULL,13585,,,,,,,,«Участок по экипировке пассажирских вагонов и формированию пассажирских поездов» Гомельского вагонного участка транспортного республиканского унитарного предприятия «Гомельское отделение Белорусской железной дороги»,,,2509
29015,Снежко Валентина Григорьевна,трудовым коллективом структурного подразделения «Участок по организации питания в пути» Гомельского вагонного участка транспортного республиканского унитарного предприятия «Гомельское отделение Белорусской железной дороги»,0,NULL,13576,,,,,,,,«Участок по организации питания в пути» Гомельского вагонного участка транспортного республиканского унитарного предприятия «Гомельское отделение Белорусской железной дороги»,,,2509
29016,Федченко Тамара Петровна,Железнодорожной районной организацией г.Гомеля республиканского общественного объединения «Белая Русь»,0,4,NULL,,,,,,,,,,,2509
29017,Халевич Павел Евгеньевич,Железнодорожной районной организацией г.Гомеля общественного объединения «Белорусский республиканский союз молодёжи»,0,11,13585,,,,,,,,,,,2509
29018,Брундукова Светлана Владимировна,трудовым коллективом государственного учреждения образования «Детский сад – средняя школа № 23 г.Гомеля»,1,NULL,5535,https://members2020by.s3.eu-north-1.amazonaws.com/03-019-0009%20%D0%91%D1%80%D1%83%D0%BD%D0%B4%D1%83%D0%BA%D0%BE%D0%B2%D0%B0%20%D0%A1%D0%B2%D0%B5%D1%82%D0%BB%D0%B0%D0%BD%D0%B0%20%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80%D0%BE%D0%B2%D0%BD%D0%B0.jpeg,https://sad23gomel.schools.by/director/387037,"ГУО ""Детский сад-средняя школа №23 г. Гомеля""",,,,,«Детский сад – средняя школа № 23 г.Гомеля»,,,2510
29019,Савич Жанна Владимировна,гражданами путем подачи заявления,2,4000,5535,https://members2020by.s3.eu-north-1.amazonaws.com/03-019-0009%20%D0%A1%D0%B0%D0%B2%D0%B8%D1%87%20%D0%96%D0%B0%D0%BD%D0%BD%D0%B0%20%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80%D0%BE%D0%B2%D0%BD%D0%B0.jpeg,https://sad23gomel.schools.by/administration/387038,"ГУО ""Детский сад-средняя школа №23 г. Гомеля""",,,,,,,,2510
29020,Штрапова Марина Григорьевна,Железнодорожной районной организацией г.Гомеля республиканского общественного объединения «Белая Русь»,3,4,5535,https://members2020by.s3.eu-north-1.amazonaws.com/03-019-0009%20%D0%A8%D1%82%D1%80%D0%B0%D0%BF%D0%BE%D0%B2%D0%B0%20%D0%9C%D0%B0%D1%80%D0%B8%D0%BD%D0%B0%20%D0%93%D1%80%D0%B8%D0%B3%D0%BE%D1%80%D1%8C%D0%B5%D0%B2%D0%BD%D0%B0.jpeg,https://sad23gomel.schools.by/teacher/504018,"ГУО ""Детский сад-средняя школа №23 г. Гомеля""",,,,,,,,2510
29021,Верас Александр Викторович,гражданами путем подачи заявления,0,4000,NULL,,,,,,,,,,,2510
29022,Горкуша Алла Алексеевна,гражданами путем подачи заявления,0,4000,NULL,,,,,,,,,,,2510
29023,Зеленая Татьяна Юрьевна,гражданами путем подачи заявления,0,4000,NULL,,,,,,,,,,,2510
29024,Иванов Александр Николаевич,трудовым коллективом структурного подразделения «Транспортный участок» открытого акционерного общества «Гомельремстрой»,0,NULL,13449,,,,,,,,«Транспортный участок» открытого акционерного общества «Гомельремстрой»,,,2510
29025,Каленик Алина Александровна,Железнодорожной районной организацией г.Гомеля общественного объединения «Белорусский республиканский союз молодёжи»,0,11,5535,https://members2020by.s3.eu-north-1.amazonaws.com/03-019-0009%20%D0%9A%D0%B0%D0%BB%D0%B5%D0%BD%D0%B8%D0%BA%20%D0%90%D0%BB%D0%B8%D0%BD%D0%B0%20%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%BE%D0%B2%D0%BD%D0%B0.jpeg,https://sad23gomel.schools.by/teacher/504028,"ГУО ""Детский сад-средняя школа №23 г. Гомеля""",,,,,,,,2510
29026,Калицкая Инна Владимировна,Железнодорожной районной организацией общественного объединения «Белорусский союз женщин» г.Гомеля,0,8,5535,https://members2020by.s3.eu-north-1.amazonaws.com/03-019-0009%20%D0%9A%D0%B0%D0%BB%D0%B8%D1%86%D0%BA%D0%B0%D1%8F%20%D0%98%D0%BD%D0%BD%D0%B0%20%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80%D0%BE%D0%B2%D0%BD%D0%B0.jpeg,https://sad23gomel.schools.by/teacher/1174821,"ГУО ""Детский сад-средняя школа №23 г. Гомеля""",,,,,,,,2510
29027,Котович Марина Александровна,гражданами путем подачи заявления,0,4000,NULL,,,,,,,,,,,2510
29028,Левкович Мария Андреевна,Железнодорожной районной г.Гомеля организацией Белорусского профессионального союза работников образования и науки,0,26,5535,https://members2020by.s3.eu-north-1.amazonaws.com/03-019-0009%20%D0%9B%D0%B5%D0%B2%D0%BA%D0%BE%D0%B2%D0%B8%D1%87%20%D0%9C%D0%B0%D1%80%D0%B8%D1%8F%20%D0%90%D0%BD%D0%B4%D1%80%D0%B5%D0%B5%D0%B2%D0%BD%D0%B0.jpeg,https://sad23gomel.schools.by/teacher/1174758,"ГУО ""Детский сад-средняя школа №23 г. Гомеля""",,,,,,,,2510
29029,Синицына Валерия Николаевна,Железнодорожной районной организацией г.Гомеля общественного объединения «Белорусское Общество Красного Креста»,0,5,5535,https://members2020by.s3.eu-north-1.amazonaws.com/03-019-0009%20%D0%A1%D0%B8%D0%BD%D0%B8%D1%86%D1%8B%D0%BD%D0%B0%20%D0%92%D0%B0%D0%BB%D0%B5%D1%80%D0%B8%D1%8F%20%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B5%D0%B2%D0%BD%D0%B0.jpeg,https://sad23gomel.schools.by/teacher/504020,"ГУО ""Детский сад-средняя школа №23 г. Гомеля""",,,,,,,,2510
29030,Шумеева Вера Леонидовна,Железнодорожной районной организацией Коммунистической партии Беларуси г.Гомеля,0,7,5535,https://members2020by.s3.eu-north-1.amazonaws.com/03-019-0009%20%D0%A8%D1%83%D0%BC%D0%B5%D0%B5%D0%B2%D0%B0%20%D0%92%D0%B5%D1%80%D0%B0%20%D0%9B%D0%B5%D0%BE%D0%BD%D0%B8%D0%B4%D0%BE%D0%B2%D0%BD%D0%B0.jpeg,https://sad23gomel.schools.by/teacher/1174825,"ГУО ""Детский сад-средняя школа №23 г. Гомеля""",,,,,,,,2510
